ID_Transacao,Data_Hora_Transacao,Valor_Reembolso,Quantidade_Combustivel,Preco_Combustivel,ID_Veiculo,Consumo_Medio_Veiculo,Distancia_Percorrida,ID_Condutor,Num_Reembolsos_Recentes,Probabilidade_Fraude
2214,2024-06-18 07:45:48,"176,38","33,1","5,33",149,"9,5","193,2",1075,6,1
2215,2024-06-18 07:46:27,"151,05","26,9","5,61",111,"9,4","253,1",1045,1,0
2216,2024-06-18 00:40:36,"63,23",11,"5,73",194,"14,6","161,1",1098,1,0
2217,2024-06-18 03:35:29,"222,82","30,5","7,31",156,"13,3","405,4",1099,3,0
2218,2024-06-18 23:38:20,"145,12",26,"5,58",152,"12,9","335,5",1037,0,0
2219,2024-06-19 00:35:07,"170,83","29,9","5,72",112,"9,7","289,7",1091,5,0
2220,2024-06-18 15:07:20,"248,05","41,9","5,92",171,"8,8","226,6",1012,6,1
2221,2024-06-18 15:26:36,"85,54","12,8","6,66",102,"14,1","181,1",1075,2,0
2222,2024-06-18 23:56:34,"452,98","85,5","5,3",163,8,"420,2",1021,6,1
2223,2024-06-19 02:34:55,"174,57","23,7","7,38",183,"10,7","253,1",1001,1,0
2224,2024-06-18 22:54:08,"324,46","45,3","7,16",157,"9,9","275,7",1092,7,1
2225,2024-06-19 12:39:48,"152,63","23,7","6,44",103,12,"284,4",1076,2,0
2226,2024-06-18 21:50:33,"171,89","25,7","6,69",144,"9,8","251,8",1098,1,0
2227,2024-06-19 16:13:41,"81,63","16,2","5,04",165,"10,2","165,2",1012,2,0
2228,2024-06-19 20:23:33,"43,54","7,4","5,85",135,14,"104,2",1056,1,0
2229,2024-06-19 15:04:39,"54,03","7,7","6,99",122,"12,2","94,3",1033,1,0
2230,2024-06-19 20:07:50,"225,42","43,4","5,19",118,9,"390,9",1018,2,0
2231,2024-06-19 21:54:39,"65,64","11,5","5,71",139,"13,1","150,6",1008,1,0
2232,2024-06-19 14:50:25,"83,1","12,9","6,46",171,"9,5","75,1",1094,9,1
2233,2024-06-20 03:37:37,"341,15","60,5","5,64",115,11,"408,9",1032,6,1
2234,2024-06-19 19:19:55,"113,83","15,5","7,33",157,"12,5","119,3",1026,6,1
2235,2024-06-20 00:42:29,"290,24","54,5","5,33",117,"9,9","331,3",1044,7,1
2236,2024-06-20 00:55:02,"132,22","18,9","6,99",135,"10,7","202,4",1001,1,0
2237,2024-06-20 01:46:23,"51,17","8,2","6,27",123,"13,1","106,9",1078,1,0
2238,2024-06-19 21:41:13,"111,45","16,2","6,88",100,"14,6","236,5",1082,3,0
2239,2024-06-20 03:04:36,"28,01","4,8","5,78",100,"11,7","56,7",1056,1,0
2240,2024-06-20 10:54:54,"541,45","86,1","6,29",163,"8,1","428,5",1094,7,1
2241,2024-06-20 08:42:26,"192,99",27,"7,14",161,"10,4","281,1",1056,3,0
2242,2024-06-20 06:19:53,"64,33","10,4","6,17",135,"10,8","112,6",1015,2,0
2243,2024-06-20 16:59:37,"88,84","15,1","5,9",174,"10,4","156,6",1078,0,0
2244,2024-06-20 21:26:03,"143,71","22,7","6,34",117,"11,1","251,6",1005,1,0
2245,2024-06-20 17:31:39,"73,92","10,9","6,79",115,"12,4",135,1013,3,0
2246,2024-06-20 13:11:39,"118,66","19,4","6,11",116,"8,8","170,9",1026,2,0
2247,2024-06-20 09:43:42,"215,67","29,3","7,35",123,"9,9","290,5",1037,2,0
2248,2024-06-20 10:49:03,"210,15","36,6","5,74",197,"11,6","424,7",1018,2,0
2249,2024-06-20 17:20:18,"140,06","22,6","6,19",167,"10,2","230,8",1036,3,0
2250,2024-06-21 00:14:45,"280,36","40,7","6,89",198,"14,9","372,6",1003,5,1
2251,2024-06-21 03:32:37,"271,55","40,4","6,72",178,11,"444,5",1057,3,0
2252,2024-06-21 07:35:19,"74,8","10,4","7,16",101,"14,1","147,3",1089,4,0
2253,2024-06-21 00:39:57,"216,42","28,9","7,49",194,"14,3","413,2",1008,2,0
2254,2024-06-21 07:59:43,"277,7","45,7","6,07",172,"13,9","390,8",1039,9,1
2255,2024-06-21 16:26:23,"133,97","25,4","5,28",109,"8,3","210,6",1014,1,0
2256,2024-06-21 09:10:25,"172,34","33,9","5,08",152,"14,6","495,3",1003,2,0
2257,2024-06-21 13:07:03,"128,89","18,9","6,82",188,"8,9","168,2",1089,2,0
2258,2024-06-21 22:27:42,"144,41","20,1","7,19",150,"8,2","164,7",1051,2,0
2259,2024-06-21 08:37:14,"202,4","36,5","5,55",168,"10,9","397,5",1017,2,0
2260,2024-06-21 22:50:22,"141,09","26,1","5,4",113,"9,4","245,6",1052,3,0
2261,2024-06-21 13:07:05,"110,36","21,4","5,16",165,"9,3","198,9",1058,1,0
2262,2024-06-21 22:27:40,"92,06",13,"7,06",181,10,"130,4",1098,1,0
2263,2024-06-21 21:29:13,"235,01","40,7","5,78",192,"9,7","394,4",1053,4,0
2264,2024-06-22 06:09:54,"189,28","31,5",6,152,"12,8","403,8",1040,0,0
2265,2024-06-22 11:56:30,"334,07","53,4","6,26",183,"9,3",305,1059,8,1
2266,2024-06-22 08:12:27,"289,29","40,7","7,1",163,"11,8","480,8",1092,4,0
2267,2024-06-22 18:08:15,"85,97",13,"6,63",171,"14,9","193,2",1087,4,0
2268,2024-06-22 05:04:05,"143,96",22,"6,54",148,11,"148,8",1003,6,1
2269,2024-06-22 07:08:45,"154,45","28,4","5,44",189,"12,5","354,9",1084,3,0
2270,2024-06-22 09:58:03,"166,04","26,4","6,28",161,"14,8","391,3",1038,2,0
2271,2024-06-22 05:54:15,"114,07","16,8","6,79",136,9,"151,2",1006,2,0
2272,2024-06-23 02:11:02,"57,6","7,8","7,43",148,"10,9","84,5",1022,3,0
2273,2024-06-23 02:02:10,"265,1","48,2","5,5",167,14,"414,7",1084,6,1
2274,2024-06-23 01:50:17,"169,43","33,8","5,02",132,"14,5","489,4",1062,5,0
2275,2024-06-23 03:51:44,"235,43","45,4","5,19",121,"12,2","340,1",1064,6,1
2276,2024-06-23 07:44:24,"115,5","19,4","5,94",169,9,175,1040,6,"0,336"
2277,2024-06-23 07:37:54,"245,76","34,9","7,05",132,"14,3","498,5",1088,2,0
2278,2024-06-22 17:46:15,"246,63","49,1","5,02",127,"9,2",452,1094,0,0
2279,2024-06-23 14:08:30,"164,32","26,8","6,14",187,"10,5",281,1043,3,0
2280,2024-06-23 02:03:03,"376,49","64,7","5,82",103,"10,6","421,4",1044,9,1
2281,2024-06-23 04:06:58,"192,77","37,6","5,13",165,"11,1","417,1",1068,3,0
2282,2024-06-23 00:48:47,"213,73","34,9","6,13",176,"13,5","470,7",1094,3,0
2283,2024-06-23 17:53:23,"177,66","31,5","5,64",148,"13,6","428,4",1050,3,0
2284,2024-06-23 09:15:05,"153,65","26,1","5,88",110,13,"339,7",1064,3,0
2285,2024-06-23 21:15:07,"267,27","39,5","6,76",134,"8,2","324,2",1053,0,0
2286,2024-06-23 22:17:56,"136,66","21,7","6,3",138,12,"260,3",1055,1,0
2287,2024-06-23 12:53:05,"133,51","25,1","5,31",109,"13,2","331,9",1093,3,0
2288,2024-06-23 23:19:59,"271,87","36,7","7,4",173,"11,1","407,8",1081,3,0
2289,2024-06-24 02:55:33,"219,41","33,3","6,59",171,"14,6","486,1",1071,0,0
2290,2024-06-23 14:06:13,"130,34","18,9","6,91",168,"13,8","260,3",1089,2,0
2291,2024-06-23 15:47:35,"128,17","24,6","5,2",122,"12,5","308,1",1039,2,0
2292,2024-06-24 05:05:06,"152,5","29,8","5,12",133,"8,4","250,2",1057,0,0
2293,2024-06-24 10:20:15,"140,6","27,8","5,05",131,"12,6","350,8",1014,4,0
2294,2024-06-24 16:46:32,"126,68","23,2","5,47",115,"14,4","333,5",1018,3,0
2295,2024-06-24 02:01:25,"53,27","8,8","6,04",167,"10,7",58,1009,8,1
2296,2024-06-24 02:13:58,"154,98","21,1","7,34",153,"13,9","293,5",1087,1,0
2297,2024-06-24 08:57:30,"87,96","14,3","6,14",127,"10,2","89,8",1015,7,1
2298,2024-06-24 12:42:00,"29,56","5,2","5,73",159,12,"61,9",1042,1,0
2299,2024-06-24 09:22:38,"207,87","32,5","6,4",177,"12,5",406,1030,1,0
2300,2024-06-24 15:12:00,"69,18","13,1","5,28",175,"12,7","166,4",1015,4,0
2301,2024-06-24 20:27:56,"93,35","14,3","6,52",159,"14,2","203,3",1079,0,0
2302,2024-06-24 21:08:59,"52,7","8,2","6,42",184,"9,6","78,8",1027,3,0
2303,2024-06-24 19:36:31,"93,16","13,3","6,98",179,"9,8","130,8",1061,2,0
2304,2024-06-25 11:48:07,"371,72","49,8","7,47",143,"12,9","394,5",1019,8,1
2305,2024-06-24 21:16:43,"166,51","29,6","5,63",101,"9,2","272,1",1034,3,0
2306,2024-06-25 03:05:17,"249,85","39,8","6,27",122,"11,2","446,3",1058,2,0
2307,2024-06-25 04:16:01,"205,36","28,2","7,27",192,"8,1","228,8",1008,3,0
2308,2024-06-25 07:22:16,"132,16",19,"6,96",145,9,"170,9",1009,0,0
2309,2024-06-25 06:13:03,"100,3","16,1","6,22",172,"12,8","206,4",1044,2,0
2310,2024-06-25 17:53:31,"206,69","28,1","7,36",153,"13,2","370,7",1081,1,0
2311,2024-06-25 22:08:46,"175,11","34,1","5,14",170,"8,8","299,8",1014,2,0
2312,2024-06-25 21:00:27,"348,86","47,6","7,33",192,"9,6","456,9",1029,1,0
2313,2024-06-25 16:36:15,"189,28","36,9","5,13",180,"8,7",321,1047,1,0
2314,2024-06-25 18:57:18,"157,45","24,7","6,37",108,11,"271,9",1095,1,0
2315,2024-06-25 12:33:55,"327,87","45,3","7,23",169,"8,9","403,6",1039,4,0
2316,2024-06-25 22:43:13,"395,28","69,8","5,66",143,"11,1","476,4",1090,6,1
2317,2024-06-26 09:17:44,"99,12",16,"6,18",183,"13,1","210,1",1090,2,0
2318,2024-06-26 06:58:56,"119,95","20,6","5,81",173,"12,8","162,4",1082,8,1
2319,2024-06-25 20:00:33,"393,05","53,3","7,38",172,10,"327,3",1073,5,"0,892"
2320,2024-06-25 22:32:44,"152,6","21,6","7,06",111,"12,7","274,5",1043,1,0
2321,2024-06-26 10:21:01,"376,14","55,6","6,77",196,"14,5","495,1",1045,6,1
2322,2024-06-26 06:07:32,"160,57","24,8","6,47",131,"10,4","258,1",1005,0,0
2323,2024-06-26 10:17:12,"57,08","8,1","7,05",133,"10,3","83,4",1023,1,0
2324,2024-06-26 18:26:21,"244,08","40,8","5,98",182,12,"489,8",1072,4,0
2325,2024-06-26 13:55:42,"271,05","44,3","6,12",132,"9,7","429,6",1090,2,0
2326,2024-06-26 22:05:29,"70,58","10,3","6,83",163,"12,6","130,2",1006,2,0
2327,2024-06-26 16:09:51,"195,1","33,1","5,89",147,"13,8","457,1",1005,2,0
2328,2024-06-27 01:08:59,"93,66","18,2","5,16",115,"11,2","203,3",1032,2,0
2329,2024-06-27 09:45:15,"144,95","27,9","5,19",149,"12,8","219,7",1084,6,1
2330,2024-06-26 17:06:27,"192,25","36,3","5,29",122,"12,6","457,9",1037,2,0
2331,2024-06-27 00:01:49,"249,31","34,8","7,17",125,"8,3","288,6",1043,0,0
2332,2024-06-27 10:29:20,"74,43",12,"6,18",153,"9,3",112,1016,2,0
2333,2024-06-27 09:52:21,"102,46","15,1","6,78",143,"14,3","216,1",1030,2,0
2334,2024-06-27 06:49:18,"153,55","25,7","5,98",136,"14,6","374,9",1036,4,0
2335,2024-06-27 18:02:53,"87,44","15,5","5,65",108,"13,5","128,4",1010,7,1
2336,2024-06-27 08:24:00,"128,65","21,9","5,87",193,"14,4","315,6",1091,2,0
2337,2024-06-27 15:36:47,"408,68","58,5","6,99",112,"10,1","362,9",1004,8,1
2338,2024-06-28 01:21:22,"138,44","21,1","6,56",159,"9,7","204,7",1063,6,"0,483"
2339,2024-06-28 00:31:55,"248,46","33,9","7,34",179,"10,7","362,2",1075,2,0
2340,2024-06-28 03:05:15,"357,25","53,3","6,7",101,"8,4","447,9",1002,1,0
2341,2024-06-27 21:19:58,"123,2","19,2","6,43",194,"13,7","262,5",1055,3,0
2342,2024-06-27 15:15:52,"97,42","14,9","6,53",159,"14,9","222,3",1062,3,0
2343,2024-06-27 22:43:56,"86,93","11,8","7,36",156,"13,8",163,1037,2,0
2344,2024-06-28 14:05:59,"188,54","27,1","6,97",142,"11,9","321,9",1053,1,0
2345,2024-06-28 17:48:41,"223,39","44,1","5,06",118,"10,1","445,9",1001,4,0
2346,2024-06-28 01:00:54,"132,26","20,9","6,34",110,"9,4","196,1",1089,1,0
2347,2024-06-28 10:42:49,"146,11","21,7","6,72",177,"10,5","228,3",1001,2,0
2348,2024-06-28 02:54:04,"126,04","18,3","6,87",146,"12,7",233,1011,4,0
2349,2024-06-28 15:20:47,"245,15","44,3","5,53",188,"11,1","302,4",1039,8,1
2350,2024-06-28 06:29:07,"75,56","10,5","7,17",162,"14,5","152,8",1001,0,0
2351,2024-06-29 01:02:18,"221,7",30,"7,39",106,14,420,1079,4,0
2352,2024-06-29 01:11:28,"117,58",21,"5,59",178,"8,7",183,1093,1,0
2353,2024-06-29 01:19:16,"297,64","41,3","7,21",193,"8,9","367,4",1056,5,0
2354,2024-06-28 18:52:58,"115,9","22,1","5,24",130,"12,7","280,9",1046,2,0
2355,2024-06-28 21:13:06,"167,96","32,7","5,14",187,"9,6","313,7",1035,3,0
2356,2024-06-29 11:55:14,"51,54","9,7","5,32",154,"13,5","130,8",1003,3,0
2357,2024-06-28 18:04:08,"161,76","31,5","5,14",124,"12,1","380,8",1074,3,0
2358,2024-06-29 07:30:39,"162,57","22,9","7,11",171,"9,6","134,9",1023,5,1
2359,2024-06-29 08:02:01,"45,67","8,9","5,15",129,"11,4","101,1",1081,3,0
2360,2024-06-29 05:54:08,"155,67","27,4","5,68",135,"10,8",296,1090,0,0
2361,2024-06-29 21:46:22,"137,73","26,2","5,26",149,"14,1","369,2",1061,2,0
2362,2024-06-29 12:37:16,"82,58","14,4","5,74",113,"8,2","72,5",1001,6,1
2363,2024-06-29 10:10:35,"48,32","9,2","5,23",128,"14,3","81,2",1014,5,"0,856"
2364,2024-06-29 10:16:06,"354,2","53,1","6,67",126,"12,6","411,2",1074,5,1
2365,2024-06-30 00:09:49,"272,08",51,"5,33",149,"13,2","414,1",1090,8,1
2366,2024-06-29 18:47:40,"232,62","32,6","7,13",135,8,"160,4",1048,7,1
2367,2024-06-30 01:21:06,"185,59","26,4","7,04",133,"12,4","326,9",1086,2,0
2368,2024-06-30 10:10:55,"103,68","20,6","5,03",120,"12,1","249,4",1034,4,0
2369,2024-06-30 04:41:04,"205,36","28,4","7,24",137,"11,8","334,7",1093,4,0
2370,2024-06-29 18:17:33,"164,61","32,5","5,07",174,"13,5","438,3",1046,5,0
2371,2024-06-30 01:27:33,"65,78","11,7","5,6",196,"11,9","85,9",1023,7,1
2372,2024-06-30 07:50:54,"145,18","28,6","5,08",178,14,"400,1",1082,2,0
2373,2024-06-30 14:23:23,"165,41","28,3","5,84",175,"9,6","271,9",1059,2,0
2374,2024-06-30 21:21:13,"140,33","22,3","6,28",187,"13,6","303,9",1092,1,0
2375,2024-06-30 18:36:20,"421,09","60,2","6,99",149,"9,3","344,3",1076,5,1
2376,2024-07-01 03:16:57,"322,68","55,3","5,84",136,"13,7","465,2",1047,6,1
2377,2024-06-30 07:05:12,"34,96","5,2","6,76",174,"14,6","75,5",1022,3,0
2378,2024-06-30 23:01:44,"54,7",10,"5,47",118,"10,3","63,3",1011,7,1
2379,2024-06-30 21:50:38,"76,56","11,1","6,88",100,"11,7","130,2",1040,0,0
2380,2024-06-30 20:22:15,"356,55","63,8","5,59",180,"12,6","493,9",1028,7,1
2381,2024-07-01 12:17:07,"231,73","43,2","5,36",139,"8,6","371,8",1069,0,0
2382,2024-06-30 21:19:37,"252,32","46,2","5,46",154,"11,5","326,6",1050,5,1
2383,2024-06-30 17:48:38,"37,02","6,8","5,46",179,"10,5","71,2",1022,3,0
2384,2024-06-30 22:44:42,"198,47","31,6","6,28",125,"14,1","445,6",1030,2,0
2385,2024-07-01 12:24:44,"209,62","29,5","7,11",142,"14,1","415,7",1020,1,0
2386,2024-07-01 08:29:40,"229,05",44,"5,2",158,"12,9","349,2",1023,11,1
2387,2024-07-01 18:46:57,"108,86","16,1","6,77",150,"12,6","202,6",1071,4,0
2388,2024-07-01 03:56:31,"41,41","6,2","6,64",114,"13,1","81,7",1008,2,0
2389,2024-07-01 19:59:41,"210,66","29,3","7,18",107,"10,6",311,1021,2,0
2390,2024-07-01 22:50:46,"316,03","56,3","5,61",193,"10,8","373,9",1003,7,1
2391,2024-07-01 22:52:03,"47,6","7,8","6,13",113,"11,9","92,4",1076,3,0
2392,2024-07-01 13:19:11,"273,09","37,4","7,31",196,"14,6","335,2",1097,7,1
2393,2024-07-01 23:11:14,"90,82","13,7","6,65",106,"13,1","178,9",1002,0,0
2394,2024-07-02 04:28:25,"321,55","53,9","5,97",117,"11,9","393,9",1027,11,1
2395,2024-07-01 21:33:41,"116,46","21,9","5,33",111,"13,4","292,8",1089,1,0
2396,2024-07-02 04:26:45,"93,92","16,6","5,66",101,"10,6","108,1",1097,9,1
2397,2024-07-01 23:56:03,"141,26","21,9","6,45",149,"13,1","286,9",1014,5,0
2398,2024-07-02 15:05:03,"142,3","20,9","6,8",192,"10,9","228,1",1007,0,0
2399,2024-07-02 08:11:28,"69,67","13,1","5,31",120,10,"131,2",1047,0,0
2400,2024-07-02 14:17:37,"226,55","34,9","6,5",106,"12,3","428,7",1098,0,0
2401,2024-07-02 16:29:32,"27,41","4,3","6,38",190,"12,8",55,1087,1,0
2402,2024-07-02 16:34:48,"106,82",17,"6,28",111,"11,2","190,5",1051,1,0
2403,2024-07-03 02:15:58,"31,24","4,6","6,73",183,12,"55,7",1054,2,0
2404,2024-07-03 04:12:13,"83,35","11,8","7,09",156,"12,9","93,2",1036,8,1
2405,2024-07-02 09:06:13,"129,6","22,3","5,81",177,"13,4","183,7",1003,7,1
2406,2024-07-02 14:13:13,"37,56","5,2","7,22",173,"14,3","74,4",1054,1,0
2407,2024-07-03 01:04:55,"163,8","30,3","5,4",122,"10,5","318,5",1011,0,0
2408,2024-07-03 11:17:32,"32,91","6,1","5,43",129,"14,7","89,1",1018,4,0
2409,2024-07-03 09:46:56,"165,93","29,3","5,67",157,"12,5","365,8",1078,2,0
2410,2024-07-03 16:55:40,"28,93","5,5","5,3",194,"13,5","73,7",1056,1,0
2411,2024-07-03 12:26:22,"33,18","5,9","5,58",151,"12,9","76,7",1093,0,0
2412,2024-07-03 18:50:33,"105,06","19,9","5,27",155,"9,4","187,4",1036,1,0
2413,2024-07-03 07:37:50,"612,05","86,8","7,05",109,"8,5","453,5",1075,6,1
2414,2024-07-03 14:26:17,"138,28","25,8","5,35",118,"13,1","338,6",1082,0,0
2415,2024-07-03 23:54:40,"234,88","34,2","6,87",118,"11,6","396,6",1097,4,0
2416,2024-07-03 15:00:41,"45,13","8,8","5,12",186,"12,9","113,7",1006,3,0
2417,2024-07-03 20:23:16,"277,45","37,6","7,37",158,"11,3","425,4",1091,2,0
2418,2024-07-03 20:25:27,"35,69","5,3","6,78",143,"10,2","53,7",1054,4,0
2419,2024-07-04 01:50:16,"119,18","23,7","5,02",158,10,"145,9",1027,8,1
2420,2024-07-03 19:40:01,"280,84","40,6","6,91",195,"13,1","327,2",1092,8,1
2421,2024-07-03 18:09:03,"139,08","22,1","6,29",183,"9,9","218,9",1036,0,0
2422,2024-07-04 13:41:27,"263,51","37,9","6,95",103,13,"492,9",1083,1,0
2423,2024-07-04 00:00:37,"37,57",6,"6,31",196,"10,7","63,7",1060,4,0
2424,2024-07-04 10:37:28,"245,97","37,3","6,6",164,"13,4","499,4",1074,1,0
2425,2024-07-04 19:57:51,"416,61","59,8","6,97",112,9,"330,6",1038,5,"0,885"
2426,2024-07-04 02:54:25,"192,7","32,1","6,01",166,"9,4","301,4",1022,0,0
2427,2024-07-04 16:47:05,"48,91","9,8","5,01",111,"12,8","76,8",1051,7,1
2428,2024-07-04 18:37:59,"103,51","14,5","7,12",192,"11,9",173,1083,1,0
2429,2024-07-05 04:18:33,"295,03","49,6","5,95",154,"9,4","466,1",1083,0,0
2430,2024-07-04 22:29:25,"91,37","14,6","6,24",160,"14,3","209,4",1010,1,0
2431,2024-07-04 20:06:24,"176,31","35,1","5,02",194,"9,9","347,7",1065,2,0
2432,2024-07-04 16:20:19,"285,67","45,9","6,23",140,"10,9","499,8",1012,1,0
2433,2024-07-05 01:15:30,"133,82","17,9","7,47",135,"9,4","168,4",1076,3,0
2434,2024-07-05 13:14:29,"164,71","28,9","5,7",101,"10,7","309,2",1040,2,0
2435,2024-07-04 18:57:38,"190,94","31,9","5,99",121,"11,4","363,4",1048,2,0
2436,2024-07-05 10:56:59,"82,57","12,3","6,72",121,"10,1","124,1",1014,3,0
2437,2024-07-05 10:28:32,"61,42","8,7","7,04",140,"13,4","116,9",1055,2,0
2438,2024-07-05 03:43:48,"142,78","23,6","6,04",194,"10,8","255,3",1053,2,0
2439,2024-07-05 12:10:49,"98,49","17,1","5,77",113,"13,1","223,6",1030,1,0
2440,2024-07-05 12:53:08,"290,01","39,5","7,34",192,"9,4","371,4",1060,3,0
2441,2024-07-05 15:13:45,"51,31","7,7","6,69",134,"10,6","81,3",1057,2,0
2442,2024-07-05 09:51:36,"318,98","60,2","5,3",149,"8,1","487,5",1086,1,0
2443,2024-07-05 14:14:17,"21,92","4,2","5,17",108,"13,3","56,4",1059,3,0
2444,2024-07-05 23:51:52,"160,56","25,9","6,21",195,"12,4","320,6",1052,0,0
2445,2024-07-05 10:40:52,"122,83","22,1","5,55",158,"13,7","303,2",1085,0,0
2446,2024-07-05 18:58:51,"55,6","9,9","5,63",155,"11,2","110,6",1060,0,0
2447,2024-07-06 07:58:57,"62,33","8,7","7,19",190,"13,6","117,9",1079,3,0
2448,2024-07-06 09:42:59,"276,36","52,9","5,22",109,"12,5","406,7",1041,6,1
2449,2024-07-05 19:22:42,"620,66","91,4","6,79",124,8,"449,4",1028,6,1
2450,2024-07-05 21:15:40,"102,82","18,1","5,68",144,"9,8","177,4",1083,1,0
2451,2024-07-06 01:37:53,"148,26","21,5","6,9",196,"11,5","247,1",1091,1,0
2452,2024-07-06 21:46:51,"116,1",17,"6,81",110,"12,3","209,7",1026,5,0
2453,2024-07-06 23:02:37,"48,78","9,7","5,02",108,"8,5","82,6",1043,1,0
2454,2024-07-06 16:26:57,"171,53","27,4","6,27",106,"12,9","352,9",1092,2,0
2455,2024-07-06 12:11:59,"310,82","58,1","5,35",170,"11,8","421,3",1004,5,"0,803"
2456,2024-07-06 07:25:10,"114,72",16,"7,17",133,"11,7","187,2",1051,2,0
2457,2024-07-06 10:14:30,"355,84","49,6","7,18",182,10,"495,6",1052,2,0
2458,2024-07-07 01:06:50,"41,71","6,9","6,05",119,"12,2","84,1",1051,3,0
2459,2024-07-06 19:32:39,"259,15","42,4","6,11",188,"8,2","347,8",1037,3,0
2460,2024-07-07 00:34:23,"170,56","29,6","5,76",104,"8,5","251,7",1043,1,0
2461,2024-07-07 09:00:27,"211,7","31,2","6,79",192,"13,1",251,1052,5,"0,857"
2462,2024-07-06 23:02:58,"238,52","40,4","5,9",154,"10,3","255,9",1001,7,1
2463,2024-07-07 09:54:18,"90,72",16,"5,67",190,"10,4","166,4",1053,2,0
2464,2024-07-07 10:12:47,"238,08","39,2","6,08",188,"9,5",372,1083,6,"0,303"
2465,2024-07-07 21:07:39,"176,55","33,8","5,23",114,"11,1","374,7",1076,3,0
2466,2024-07-07 10:51:07,"144,84","21,1","6,87",147,"8,4","177,1",1089,2,0
2467,2024-07-07 19:23:36,"212,11","42,2","5,03",103,"10,1","425,9",1034,4,0
2468,2024-07-07 09:46:27,"108,81","16,5","6,61",177,"11,7","192,6",1045,4,0
2469,2024-07-08 00:28:25,"295,86","54,2","5,46",180,"11,3","376,3",1071,6,1
2470,2024-07-07 08:15:20,"38,84",7,"5,58",120,15,"104,4",1091,3,0
2471,2024-07-07 18:43:45,"77,54","11,8","6,59",179,"10,7","125,9",1078,2,0
2472,2024-07-07 21:15:53,"134,29",18,"7,48",189,"10,7","192,1",1054,3,0
2473,2024-07-08 11:08:30,"311,48","44,9","6,94",108,"11,5","317,2",1071,5,1
2474,2024-07-08 12:49:36,"203,57","36,6","5,56",165,"9,3","340,5",1010,1,0
2475,2024-07-07 23:38:05,"88,12","16,2","5,44",178,"14,1","228,4",1028,4,0
2476,2024-07-08 15:44:02,"50,79","7,1","7,17",134,12,85,1068,3,0
2477,2024-07-08 05:00:22,"143,29","23,5","6,11",187,"9,3","218,1",1062,3,0
2478,2024-07-08 16:50:51,"141,31","26,5","5,34",150,"13,6","359,9",1046,1,0
2479,2024-07-08 10:24:06,"307,27","42,9","7,16",177,"8,2","351,9",1006,1,0
2480,2024-07-09 01:17:14,"57,69","8,2","7,04",136,"14,9","122,1",1063,2,0
2481,2024-07-08 16:47:06,"28,31","3,8","7,46",105,"14,1","53,5",1081,2,0
2482,2024-07-08 10:39:08,"233,6","32,1","7,27",181,"12,1","388,8",1063,7,"0,303"
2483,2024-07-08 10:11:49,"79,32","11,1","7,13",185,"8,8","97,9",1091,1,0
2484,2024-07-08 18:59:05,"47,03","9,2","5,13",181,"9,5","87,1",1011,2,0
2485,2024-07-08 18:18:36,"26,93","5,1","5,26",150,10,"51,2",1011,3,0
2486,2024-07-09 06:18:30,"161,96","25,2","6,42",165,"9,7","244,7",1035,4,0
2487,2024-07-08 18:23:27,"247,65","39,1","6,33",195,"11,5","276,5",1028,7,1
2488,2024-07-08 21:52:06,"141,68","23,1","6,14",116,"14,6","336,9",1010,1,0
2489,2024-07-09 05:23:34,"160,87","26,9","5,99",164,"11,1","183,2",1052,7,1
2490,2024-07-09 00:16:51,"290,28","47,7","6,08",108,"12,6","369,7",1069,5,1
2491,2024-07-09 08:02:53,103,16,"6,42",112,"12,8","126,2",1084,7,1
2492,2024-07-09 01:05:21,"245,38",49,"5,01",199,"14,1","424,4",1073,6,1
2493,2024-07-09 16:35:42,"211,74","37,5","5,65",157,"8,2","307,3",1095,4,0
2494,2024-07-09 06:41:17,"182,47",29,"6,3",129,"10,8","312,8",1046,1,0
2495,2024-07-09 11:45:42,"72,84","10,7","6,81",130,"13,5","144,4",1032,2,0
2496,2024-07-10 05:56:27,"33,08","6,1","5,44",122,"13,7","83,3",1080,2,0
2497,2024-07-09 11:29:15,"113,83","17,9","6,37",162,"14,5","259,1",1066,3,0
2498,2024-07-09 15:44:22,"172,12","25,3","6,79",127,"12,9",327,1042,2,0
2499,2024-07-10 06:58:08,"58,45","9,6","6,11",158,"9,7","92,8",1017,3,0
2500,2024-07-09 20:53:53,"210,6","41,5","5,07",109,"11,5","477,7",1073,1,0
2501,2024-07-10 10:51:22,"366,6","59,9","6,12",188,"8,2","491,2",1052,0,0
2502,2024-07-10 14:22:33,"220,8","38,5","5,74",199,"12,5","295,5",1038,6,1
2503,2024-07-10 17:39:02,"293,72","40,1","7,32",189,"11,9","477,5",1071,2,0
2504,2024-07-09 22:11:50,"54,69","10,3","5,31",125,"12,7","130,8",1033,2,0
2505,2024-07-10 16:04:33,"28,07","4,2","6,63",176,"14,5","61,4",1036,1,0
2506,2024-07-10 23:32:19,"27,13","5,3","5,13",116,"12,8","67,7",1040,0,0
2507,2024-07-10 21:01:25,"306,95","50,2","6,12",139,"10,2","314,4",1096,6,1
2508,2024-07-10 22:04:33,"85,81","13,5","6,38",167,"9,4","77,7",1048,6,1
2509,2024-07-10 16:11:23,"197,33","34,4","5,74",122,14,"481,3",1009,0,0
2510,2024-07-10 19:07:09,"74,4","12,1","6,14",134,"9,4","113,9",1039,3,0
